2026-07-09 22:50:13,622 | INFO | ai_email | Checking sent mail for satshop19@gmail.com
2026-07-10 15:34:57,049 | INFO | ai_email | Duplicate skipped: <CAJ12SBGX8NmwOFKvv-xXpg7NKK3jreAg+ATyoUqB9sLGyeYfKw@mail.gmail.com>
2026-07-10 15:34:57,359 | INFO | ai_email | Duplicate skipped: <CAJ12SBGCWC4R30n9xDRF+cC_o4N6OE2EsugRyR+9j5OvbBwWUA@mail.gmail.com>
2026-07-10 15:34:57,699 | INFO | ai_email | Duplicate skipped: <CAJ12SBFNKpALfHPGHzPmQw+g8+qYcjg7TEok_sfQR5PhmOHrVQ@mail.gmail.com>
2026-07-10 15:34:58,009 | INFO | ai_email | Duplicate skipped: <CAJ12SBF3M2VbZp2mmyT6--ejpVq8AeePRj24cfF2w44RS=_MAQ@mail.gmail.com>
2026-07-10 15:34:58,319 | INFO | ai_email | Duplicate skipped: <CAJ12SBG=nMaLQn3mjvn0O31vEiEOBC0146q7RHv1j=xTuDY-xw@mail.gmail.com>
2026-07-10 15:34:58,621 | INFO | ai_email | Duplicate skipped: <CAJ12SBFj3mH2j15DJP3G4ShHSLUh9Q9gNSOMzMV+rpEYyxWzuQ@mail.gmail.com>
2026-07-10 15:34:58,920 | INFO | ai_email | Duplicate skipped: <CAJ12SBFWPHdXy1v111Ug7LJXyhRufQL5fNiuFt_orWNmUT0RRA@mail.gmail.com>
2026-07-10 15:34:59,219 | INFO | ai_email | Duplicate skipped: <CAJ12SBFesyYjAq5nndnqxa3Z69nmR4mQv7Wbae3mCGie9JrUYA@mail.gmail.com>
2026-07-10 15:34:59,519 | INFO | ai_email | Duplicate skipped: <CAJ12SBGU3utcZ=ZhO6QabMJtZ2uJntt8cd+tF3gTcxgS6L-gxQ@mail.gmail.com>
2026-07-10 15:34:59,829 | INFO | ai_email | Duplicate skipped: <CAJ12SBFh4KUtVs-QzQGQV0-A9MJtJ-iudf26kR2o-wkisiiBPw@mail.gmail.com>
2026-07-10 15:35:00,140 | INFO | ai_email | Duplicate skipped: <CAJ12SBH4rFL8==5BCuarJmHkGWwM6aKoCthQst8kLD_De-ZbLA@mail.gmail.com>
2026-07-10 15:35:00,449 | INFO | ai_email | Duplicate skipped: <CAJ12SBHSc7K+nTPFUSoDZm91nWGC+BfwuzUwzYV56C3rnXhWAw@mail.gmail.com>
2026-07-10 15:35:00,749 | INFO | ai_email | Duplicate skipped: <CAJ12SBEO=dHU_rDbUJJ+=-uAT6pwV1vj498JFgryhp2OdR4kxQ@mail.gmail.com>
2026-07-10 15:35:01,049 | INFO | ai_email | Duplicate skipped: <CAJ12SBFu9heqajTWznTwMR0bfikTc9L3Aqn_5aY-rzaGN6TP_w@mail.gmail.com>
2026-07-10 15:35:01,359 | INFO | ai_email | Duplicate skipped: <CAJ12SBGsRBbD5cPkr8E-n_QffLxRD1He0i1HPh=tWHH_F9oGxQ@mail.gmail.com>
2026-07-10 15:35:01,661 | INFO | ai_email | Thread linked: <CAJ12SBF9eiWEQ-AEQtFH_CEXSBz0JtRjP9Y3VPo3BA0PAzb5Lw@mail.gmail.com> -> <CALFiiLb6+mf7OKOUVLE=OatMbkFNYJQ6dmnhTjq4KCk-uzBnZw@mail.gmail.com>
2026-07-10 15:35:01,683 | INFO | ai_email | Imported: <CAJ12SBF9eiWEQ-AEQtFH_CEXSBz0JtRjP9Y3VPo3BA0PAzb5Lw@mail.gmail.com>
2026-07-10 15:35:01,979 | INFO | ai_email | shopsat19@gmail.com sync complete. Imported=1, Skipped=19
2026-07-10 15:36:33,829 | INFO | ai_email | Checking sent mail for shopsat19@gmail.com
2026-07-10 15:36:36,844 | INFO | ai_email | Duplicate skipped: <CAJ12SBGY4-YCU0iBek1d1LsL1y_vcSsnHKHVL3efgJz0z5uBoQ@mail.gmail.com>
2026-07-10 15:36:37,132 | INFO | ai_email | Duplicate skipped: <CAJ12SBEiScmoigTwC6us=LO7uorKRngef_dpuzO9hv--4PjzCg@mail.gmail.com>
2026-07-10 15:36:37,424 | INFO | ai_email | Duplicate skipped: <CAJ12SBHbNtpaQaYv5hx9NEj_=OG1zM7GJoUwYLnymzY2Sb7Q3w@mail.gmail.com>
2026-07-10 15:36:37,743 | INFO | ai_email | Duplicate skipped: <CAJ12SBGX8NmwOFKvv-xXpg7NKK3jreAg+ATyoUqB9sLGyeYfKw@mail.gmail.com>
2026-07-10 15:36:38,082 | INFO | ai_email | Duplicate skipped: <CAJ12SBGCWC4R30n9xDRF+cC_o4N6OE2EsugRyR+9j5OvbBwWUA@mail.gmail.com>
2026-07-10 15:36:38,380 | INFO | ai_email | Duplicate skipped: <CAJ12SBFNKpALfHPGHzPmQw+g8+qYcjg7TEok_sfQR5PhmOHrVQ@mail.gmail.com>
2026-07-10 15:36:38,733 | INFO | ai_email | Duplicate skipped: <CAJ12SBF3M2VbZp2mmyT6--ejpVq8AeePRj24cfF2w44RS=_MAQ@mail.gmail.com>
2026-07-10 15:36:39,103 | INFO | ai_email | Duplicate skipped: <CAJ12SBG=nMaLQn3mjvn0O31vEiEOBC0146q7RHv1j=xTuDY-xw@mail.gmail.com>
2026-07-10 15:36:39,391 | INFO | ai_email | Duplicate skipped: <CAJ12SBFj3mH2j15DJP3G4ShHSLUh9Q9gNSOMzMV+rpEYyxWzuQ@mail.gmail.com>
2026-07-10 15:36:39,951 | INFO | ai_email | Duplicate skipped: <CAJ12SBFWPHdXy1v111Ug7LJXyhRufQL5fNiuFt_orWNmUT0RRA@mail.gmail.com>
2026-07-10 15:36:40,462 | INFO | ai_email | Duplicate skipped: <CAJ12SBFesyYjAq5nndnqxa3Z69nmR4mQv7Wbae3mCGie9JrUYA@mail.gmail.com>
2026-07-10 15:36:40,841 | INFO | ai_email | Duplicate skipped: <CAJ12SBGU3utcZ=ZhO6QabMJtZ2uJntt8cd+tF3gTcxgS6L-gxQ@mail.gmail.com>
2026-07-10 15:36:41,201 | INFO | ai_email | Duplicate skipped: <CAJ12SBFh4KUtVs-QzQGQV0-A9MJtJ-iudf26kR2o-wkisiiBPw@mail.gmail.com>
2026-07-10 15:36:41,571 | INFO | ai_email | Duplicate skipped: <CAJ12SBH4rFL8==5BCuarJmHkGWwM6aKoCthQst8kLD_De-ZbLA@mail.gmail.com>
2026-07-10 15:36:42,001 | INFO | ai_email | Duplicate skipped: <CAJ12SBHSc7K+nTPFUSoDZm91nWGC+BfwuzUwzYV56C3rnXhWAw@mail.gmail.com>
2026-07-10 15:36:42,431 | INFO | ai_email | Duplicate skipped: <CAJ12SBEO=dHU_rDbUJJ+=-uAT6pwV1vj498JFgryhp2OdR4kxQ@mail.gmail.com>
2026-07-10 15:36:43,031 | INFO | ai_email | Duplicate skipped: <CAJ12SBFu9heqajTWznTwMR0bfikTc9L3Aqn_5aY-rzaGN6TP_w@mail.gmail.com>
2026-07-10 15:36:43,420 | INFO | ai_email | Duplicate skipped: <CAJ12SBGsRBbD5cPkr8E-n_QffLxRD1He0i1HPh=tWHH_F9oGxQ@mail.gmail.com>
2026-07-10 15:36:43,967 | INFO | ai_email | Duplicate skipped: <CAJ12SBF9eiWEQ-AEQtFH_CEXSBz0JtRjP9Y3VPo3BA0PAzb5Lw@mail.gmail.com>
2026-07-10 15:36:44,382 | INFO | ai_email | Thread linked: <CAJ12SBHXdQnbSZfOrmiXtJaZcvRZ07qJzmgpWmgFmLmrhHuQhw@mail.gmail.com> -> <CALFiiLb6+mf7OKOUVLE=OatMbkFNYJQ6dmnhTjq4KCk-uzBnZw@mail.gmail.com>
2026-07-10 15:36:44,392 | INFO | ai_email | Imported: <CAJ12SBHXdQnbSZfOrmiXtJaZcvRZ07qJzmgpWmgFmLmrhHuQhw@mail.gmail.com>
2026-07-10 15:36:44,886 | INFO | ai_email | shopsat19@gmail.com sync complete. Imported=1, Skipped=19
